subject,trial.no,number,hand,RT,correct
nuerk_2005_021,21,3,left,571,1
nuerk_2005_021,22,2,right,517,1
nuerk_2005_021,23,4,right,571,1
nuerk_2005_021,24,1,left,573,1
nuerk_2005_021,25,4,right,1183,1
nuerk_2005_021,26,7,left,662,1
nuerk_2005_021,27,3,left,0,1
nuerk_2005_021,28,6,right,875,1
nuerk_2005_021,29,0,right,594,1
nuerk_2005_021,30,4,right,607,1
nuerk_2005_021,31,5,left,569,1
nuerk_2005_021,32,0,right,529,1
nuerk_2005_021,33,6,right,530,1
nuerk_2005_021,34,5,left,730,1
nuerk_2005_021,35,6,right,589,1
nuerk_2005_021,36,4,right,602,1
nuerk_2005_021,37,8,right,504,1
nuerk_2005_021,38,7,left,533,1
nuerk_2005_021,39,1,left,389,0
nuerk_2005_021,40,0,right,501,1
nuerk_2005_021,41,5,left,529,1
nuerk_2005_021,42,3,left,573,0
nuerk_2005_021,43,2,right,1169,1
nuerk_2005_021,44,5,left,427,1
nuerk_2005_021,45,1,left,440,0
nuerk_2005_021,46,0,right,560,1
nuerk_2005_021,47,1,left,673,1
nuerk_2005_021,48,6,right,764,1
nuerk_2005_021,49,0,right,593,1
nuerk_2005_021,50,1,left,517,1
nuerk_2005_021,51,1,left,713,1
nuerk_2005_021,52,1,left,561,1
nuerk_2005_021,53,0,right,530,1
nuerk_2005_021,54,8,right,558,0
nuerk_2005_021,55,5,left,499,0
nuerk_2005_021,56,7,left,788,1
nuerk_2005_021,57,9,left,511,1
nuerk_2005_021,58,7,left,616,1
nuerk_2005_021,59,3,left,750,1
nuerk_2005_021,60,4,right,531,1
nuerk_2005_021,61,8,right,936,1
nuerk_2005_021,62,1,left,709,1
nuerk_2005_021,63,3,left,642,1
nuerk_2005_021,64,8,right,576,1
nuerk_2005_021,65,2,right,797,1
nuerk_2005_021,66,1,left,526,1
nuerk_2005_021,67,7,left,608,0
nuerk_2005_021,68,0,right,616,1
nuerk_2005_021,69,2,right,884,1
nuerk_2005_021,70,2,right,607,1
nuerk_2005_021,71,6,right,702,1
nuerk_2005_021,72,0,right,576,1
nuerk_2005_021,73,9,left,506,1
nuerk_2005_021,74,7,left,534,1
nuerk_2005_021,75,6,right,549,1
nuerk_2005_021,76,4,right,703,1
nuerk_2005_021,77,5,left,547,1
nuerk_2005_021,78,7,left,540,1
nuerk_2005_021,79,9,left,543,1
nuerk_2005_021,80,6,right,504,1
nuerk_2005_021,81,6,right,564,1
nuerk_2005_021,82,8,right,507,1
nuerk_2005_021,83,8,right,485,1
nuerk_2005_021,84,7,left,462,1
nuerk_2005_021,85,9,left,616,1
nuerk_2005_021,86,4,right,479,1
nuerk_2005_021,87,8,right,499,0
nuerk_2005_021,88,9,left,542,1
nuerk_2005_021,89,4,right,793,1
nuerk_2005_021,90,0,right,520,1
nuerk_2005_021,91,6,right,531,1
nuerk_2005_021,92,9,left,515,1
nuerk_2005_021,93,8,right,507,1
nuerk_2005_021,94,2,right,485,1
nuerk_2005_021,95,2,right,478,1
nuerk_2005_021,96,2,right,428,1
nuerk_2005_021,97,5,left,527,1
nuerk_2005_021,98,3,left,469,0
nuerk_2005_021,99,3,left,473,0
nuerk_2005_021,100,2,right,578,1
nuerk_2005_021,101,8,left,578,1
nuerk_2005_021,102,1,right,558,1
nuerk_2005_021,103,7,right,530,1
nuerk_2005_021,104,7,right,488,1
nuerk_2005_021,105,2,left,514,1
nuerk_2005_021,106,0,left,762,1
nuerk_2005_021,107,0,left,487,1
nuerk_2005_021,108,4,left,511,1
nuerk_2005_021,109,3,right,474,1
nuerk_2005_021,110,5,right,535,1
nuerk_2005_021,111,8,left,506,1
nuerk_2005_021,112,0,left,625,1
nuerk_2005_021,113,9,right,548,0
nuerk_2005_021,114,6,left,0,1
nuerk_2005_021,115,0,left,571,1
nuerk_2005_021,116,5,right,921,1
nuerk_2005_021,117,2,left,604,1
nuerk_2005_021,118,6,left,532,1
nuerk_2005_021,119,6,left,539,1
nuerk_2005_021,120,2,left,557,1
nuerk_2005_021,121,7,right,542,1
nuerk_2005_021,122,5,right,505,1
nuerk_2005_021,123,4,left,506,1
nuerk_2005_021,124,3,right,436,1
nuerk_2005_021,125,3,right,580,1
nuerk_2005_021,126,7,right,675,1
nuerk_2005_021,127,6,left,519,1
nuerk_2005_021,128,2,left,556,1
nuerk_2005_021,129,4,left,491,1
nuerk_2005_021,130,3,right,503,1
nuerk_2005_021,131,9,right,474,0
nuerk_2005_021,132,6,left,605,1
nuerk_2005_021,133,5,right,493,1
nuerk_2005_021,134,2,left,576,1
nuerk_2005_021,135,5,right,526,1
nuerk_2005_021,136,2,left,526,1
nuerk_2005_021,137,1,right,392,1
nuerk_2005_021,138,8,left,430,1
nuerk_2005_021,139,4,left,485,1
nuerk_2005_021,140,4,left,447,1
nuerk_2005_021,141,1,right,412,1
nuerk_2005_021,142,7,right,459,0
nuerk_2005_021,143,1,right,443,1
nuerk_2005_021,144,3,right,419,1
nuerk_2005_021,145,3,right,457,1
nuerk_2005_021,146,7,right,486,1
nuerk_2005_021,147,3,right,441,1
nuerk_2005_021,148,2,left,458,1
nuerk_2005_021,149,8,left,483,1
nuerk_2005_021,150,8,left,497,1
nuerk_2005_021,151,6,left,468,1
nuerk_2005_021,152,0,left,442,0
nuerk_2005_021,153,9,right,562,1
nuerk_2005_021,154,1,right,432,1
nuerk_2005_021,155,9,right,502,0
nuerk_2005_021,156,9,right,590,1
nuerk_2005_021,157,4,left,345,0
nuerk_2005_021,158,0,left,449,0
nuerk_2005_021,159,0,left,458,0
nuerk_2005_021,160,5,right,630,1
nuerk_2005_021,161,2,left,1035,1
nuerk_2005_021,162,1,right,478,1
nuerk_2005_021,163,7,right,759,1
nuerk_2005_021,164,5,right,430,1
nuerk_2005_021,165,0,left,499,1
nuerk_2005_021,166,4,left,513,1
nuerk_2005_021,167,7,right,621,1
nuerk_2005_021,168,5,right,547,1
nuerk_2005_021,169,2,left,627,1
nuerk_2005_021,170,4,left,466,1
nuerk_2005_021,171,8,left,482,1
nuerk_2005_021,172,8,left,502,1
nuerk_2005_021,173,8,left,501,1
nuerk_2005_021,174,9,right,531,1
nuerk_2005_021,175,5,right,575,1
nuerk_2005_021,176,7,right,552,1
nuerk_2005_021,177,3,right,470,1
nuerk_2005_021,178,0,left,531,1
nuerk_2005_021,179,1,right,502,1
nuerk_2005_021,180,9,right,501,0
nuerk_2005_021,181,3,right,389,1
nuerk_2005_021,182,8,left,543,1
nuerk_2005_021,183,6,left,476,0
nuerk_2005_021,184,1,right,451,1
nuerk_2005_021,185,4,left,516,1
nuerk_2005_021,186,2,left,506,1
nuerk_2005_021,187,6,left,505,1
nuerk_2005_021,188,1,right,536,1
nuerk_2005_021,189,8,left,559,1
nuerk_2005_021,190,3,right,545,1
nuerk_2005_021,191,9,right,558,0
nuerk_2005_021,192,6,left,772,1
nuerk_2005_021,193,5,right,1081,1
nuerk_2005_021,194,9,right,562,1
nuerk_2005_021,195,7,right,475,1
nuerk_2005_021,196,9,right,512,1
nuerk_2005_021,197,0,left,676,1
nuerk_2005_021,198,1,right,493,1
nuerk_2005_021,199,6,left,517,1
nuerk_2005_021,200,4,left,511,1
nuerk_2005_022,1,9,right,368,0
nuerk_2005_022,2,3,right,355,1
nuerk_2005_022,3,5,right,435,1
nuerk_2005_022,4,5,right,363,1
nuerk_2005_022,5,7,right,578,1
nuerk_2005_022,6,2,left,399,0
nuerk_2005_022,7,0,left,398,1
nuerk_2005_022,8,9,right,470,1
nuerk_2005_022,9,8,left,515,1
nuerk_2005_022,10,3,right,376,1
nuerk_2005_022,11,9,right,379,1
nuerk_2005_022,12,8,left,427,1
nuerk_2005_022,13,0,left,438,1
nuerk_2005_022,14,2,left,425,1
nuerk_2005_022,15,7,right,463,1
nuerk_2005_022,16,0,left,505,0
nuerk_2005_022,17,1,right,627,1
nuerk_2005_022,18,7,right,456,1
nuerk_2005_022,19,4,left,506,1
nuerk_2005_022,20,2,left,435,0
nuerk_2005_022,21,1,right,450,1
nuerk_2005_022,22,8,left,399,1
nuerk_2005_022,23,1,right,368,0
nuerk_2005_022,24,1,right,370,1
nuerk_2005_022,25,3,right,401,1
nuerk_2005_022,26,3,right,344,1
nuerk_2005_022,27,9,right,377,1
nuerk_2005_022,28,3,right,340,1
nuerk_2005_022,29,3,right,343,1
nuerk_2005_022,30,0,left,344,1
nuerk_2005_022,31,0,left,287,1
nuerk_2005_022,32,6,left,578,1
nuerk_2005_022,33,2,left,295,1
nuerk_2005_022,34,4,left,316,1
nuerk_2005_022,35,5,right,406,1
nuerk_2005_022,36,7,right,318,0
nuerk_2005_022,37,2,left,325,1
nuerk_2005_022,38,5,right,390,1
nuerk_2005_022,39,4,left,385,1
nuerk_2005_022,40,6,left,707,1
nuerk_2005_022,41,5,right,498,1
nuerk_2005_022,42,6,left,470,1
nuerk_2005_022,43,9,right,703,1
nuerk_2005_022,44,5,right,419,1
nuerk_2005_022,45,4,left,428,1
nuerk_2005_022,46,9,right,398,1
nuerk_2005_022,47,1,right,384,1
nuerk_2005_022,48,0,left,331,1
nuerk_2005_022,49,6,left,387,0
nuerk_2005_022,50,9,right,528,1
nuerk_2005_022,51,7,right,368,0
nuerk_2005_022,52,1,right,442,1
nuerk_2005_022,53,8,left,386,1
nuerk_2005_022,54,5,right,447,0
nuerk_2005_022,55,7,right,442,1
nuerk_2005_022,56,2,left,472,1
nuerk_2005_022,57,4,left,400,1
nuerk_2005_022,58,4,left,340,1
nuerk_2005_022,59,9,right,502,1
nuerk_2005_022,60,6,left,401,1
nuerk_2005_022,61,6,left,284,1
nuerk_2005_022,62,2,left,301,1
nuerk_2005_022,63,1,right,372,1
nuerk_2005_022,64,8,left,372,1
nuerk_2005_022,65,6,left,444,1
nuerk_2005_022,66,5,right,794,1
nuerk_2005_022,67,7,right,1009,0
nuerk_2005_022,68,3,right,357,1
nuerk_2005_022,69,1,right,412,1
nuerk_2005_022,70,1,right,302,1
nuerk_2005_022,71,9,right,417,1
nuerk_2005_022,72,5,right,326,1
nuerk_2005_022,73,3,right,320,1
nuerk_2005_022,74,3,right,329,1
nuerk_2005_022,75,7,right,385,1
nuerk_2005_022,76,6,left,291,0
nuerk_2005_022,77,6,left,399,1
nuerk_2005_022,78,0,left,411,1
nuerk_2005_022,79,1,right,329,1
nuerk_2005_022,80,2,left,0,0
nuerk_2005_022,81,4,left,415,1
nuerk_2005_022,82,8,left,359,1
nuerk_2005_022,83,2,left,397,1
nuerk_2005_022,84,8,left,294,1
nuerk_2005_022,85,9,right,389,1
nuerk_2005_022,86,8,left,528,1
nuerk_2005_022,87,8,left,323,1
nuerk_2005_022,88,0,left,315,1
nuerk_2005_022,89,8,left,273,1
nuerk_2005_022,90,0,left,285,1
nuerk_2005_022,91,2,left,330,1
nuerk_2005_022,92,3,right,485,0
nuerk_2005_022,93,4,left,360,1
nuerk_2005_022,94,5,right,371,1
nuerk_2005_022,95,4,left,400,1
nuerk_2005_022,96,7,right,356,1
nuerk_2005_022,97,0,left,433,1
nuerk_2005_022,98,6,left,476,0
nuerk_2005_022,99,7,right,478,1
nuerk_2005_022,100,4,left,383,1
nuerk_2005_022,101,8,right,503,1
nuerk_2005_022,102,7,left,318,0
nuerk_2005_022,103,3,left,469,1
nuerk_2005_022,104,6,right,399,1
nuerk_2005_022,105,2,right,368,0
nuerk_2005_022,106,1,left,555,1
nuerk_2005_022,107,8,right,348,1
nuerk_2005_022,108,8,right,384,1
nuerk_2005_022,109,1,left,433,1
nuerk_2005_022,110,3,left,386,1
nuerk_2005_022,111,7,left,664,1
nuerk_2005_022,112,1,left,314,1
nuerk_2005_022,113,3,left,303,1
nuerk_2005_022,114,3,left,357,1
nuerk_2005_022,115,0,right,368,1
nuerk_2005_022,116,5,left,455,1
nuerk_2005_022,117,0,right,389,0
nuerk_2005_022,118,0,right,587,1
nuerk_2005_022,119,9,left,427,0
nuerk_2005_022,120,1,left,396,1
nuerk_2005_022,121,1,left,304,1
nuerk_2005_022,122,6,right,375,1
nuerk_2005_022,123,8,right,436,1
nuerk_2005_022,124,6,right,378,1
nuerk_2005_022,125,3,left,439,1
nuerk_2005_022,126,9,left,542,1
nuerk_2005_022,127,2,right,605,1
nuerk_2005_022,128,6,right,416,1
nuerk_2005_022,129,2,right,407,1
nuerk_2005_022,130,8,right,413,1
nuerk_2005_022,131,8,right,403,1
nuerk_2005_022,132,5,left,388,1
nuerk_2005_022,133,1,left,427,0
nuerk_2005_022,134,2,right,528,1
nuerk_2005_022,135,1,left,538,1
nuerk_2005_022,136,1,left,338,1
nuerk_2005_022,137,9,left,426,1
nuerk_2005_022,138,9,left,404,1
nuerk_2005_022,139,8,right,448,1
nuerk_2005_022,140,4,right,529,1
nuerk_2005_022,141,3,left,341,1
nuerk_2005_022,142,7,left,399,1
nuerk_2005_022,143,9,left,541,1
nuerk_2005_022,144,7,left,313,1
nuerk_2005_022,145,0,right,403,1
nuerk_2005_022,146,2,right,459,1
nuerk_2005_022,147,8,right,847,1
nuerk_2005_022,148,4,right,341,1
nuerk_2005_022,149,8,right,344,1
nuerk_2005_022,150,6,right,362,1
nuerk_2005_022,151,3,left,401,1
nuerk_2005_022,152,5,left,386,1
nuerk_2005_022,153,0,right,376,1
nuerk_2005_022,154,0,right,390,0
nuerk_2005_022,155,3,left,442,1
nuerk_2005_022,156,5,left,400,1
nuerk_2005_022,157,1,left,398,1
nuerk_2005_022,158,5,left,280,1
nuerk_2005_022,159,4,right,488,1
nuerk_2005_022,160,6,right,686,1
nuerk_2005_022,161,7,left,555,1
nuerk_2005_022,162,2,right,435,1
nuerk_2005_022,163,9,left,419,0
nuerk_2005_022,164,7,left,355,1
nuerk_2005_022,165,2,right,392,1
nuerk_2005_022,166,1,left,399,0
nuerk_2005_022,167,2,right,589,1
nuerk_2005_022,168,4,right,400,1
nuerk_2005_022,169,4,right,328,1
nuerk_2005_022,170,9,left,354,1
nuerk_2005_022,171,9,left,405,0
nuerk_2005_022,172,4,right,772,1
nuerk_2005_022,173,0,right,343,0
nuerk_2005_022,174,8,right,410,1
nuerk_2005_022,175,7,left,409,1
nuerk_2005_022,176,4,right,1107,1
nuerk_2005_022,177,5,left,482,1
nuerk_2005_022,178,6,right,518,1
nuerk_2005_022,179,6,right,385,1
nuerk_2005_022,180,2,right,349,1
nuerk_2005_022,181,3,left,368,1
nuerk_2005_022,182,6,right,514,1
nuerk_2005_022,183,3,left,431,1
nuerk_2005_022,184,4,right,402,1
nuerk_2005_022,185,9,left,410,1
nuerk_2005_022,186,5,left,514,1
nuerk_2005_022,187,5,left,387,1
nuerk_2005_022,188,2,right,499,1
nuerk_2005_022,189,4,right,443,1
nuerk_2005_022,190,5,left,461,1
nuerk_2005_022,191,4,right,387,1
nuerk_2005_022,192,7,left,382,1
nuerk_2005_022,193,6,right,401,1
nuerk_2005_022,194,7,left,458,1
nuerk_2005_022,195,0,right,484,1
nuerk_2005_022,196,0,right,405,1
nuerk_2005_022,197,5,left,462,1
nuerk_2005_022,198,9,left,431,0
nuerk_2005_022,199,0,right,527,1
nuerk_2005_022,200,7,left,381,1
nuerk_2005_023,1,3,left,576,1
nuerk_2005_023,2,0,right,724,1
nuerk_2005_023,3,7,left,547,1
nuerk_2005_023,4,7,left,482,1
nuerk_2005_023,5,4,right,589,1
nuerk_2005_023,6,5,left,528,1
nuerk_2005_023,7,0,right,1077,1
nuerk_2005_023,8,1,left,512,1
nuerk_2005_023,9,5,left,487,1
nuerk_2005_023,10,6,right,542,1
nuerk_2005_023,11,4,right,577,1
nuerk_2005_023,12,1,left,482,1
nuerk_2005_023,13,7,left,631,1
nuerk_2005_023,14,9,left,487,1
nuerk_2005_023,15,3,left,568,1
nuerk_2005_023,16,0,right,919,1
nuerk_2005_023,17,2,right,629,0
nuerk_2005_023,18,9,left,715,1
nuerk_2005_023,19,3,left,476,1
nuerk_2005_023,20,6,right,594,1
nuerk_2005_023,21,4,right,507,1
nuerk_2005_023,22,9,left,599,1
nuerk_2005_023,23,1,left,556,1
nuerk_2005_023,24,5,left,606,1
nuerk_2005_023,25,6,right,667,1
nuerk_2005_023,26,4,right,514,1
nuerk_2005_023,27,5,left,605,1
nuerk_2005_023,28,4,right,912,1
nuerk_2005_023,29,5,left,473,1
nuerk_2005_023,30,1,left,546,1
nuerk_2005_023,31,1,left,505,1
nuerk_2005_023,32,8,right,651,1
nuerk_2005_023,33,3,left,487,1
nuerk_2005_023,34,8,right,716,1
nuerk_2005_023,35,9,left,492,1
nuerk_2005_023,36,0,right,475,1
nuerk_2005_023,37,0,right,507,1
nuerk_2005_023,38,2,right,529,1
nuerk_2005_023,39,7,left,528,1
nuerk_2005_023,40,2,right,587,1
nuerk_2005_023,41,0,right,859,0
nuerk_2005_023,42,2,right,731,1
nuerk_2005_023,43,8,right,605,1
nuerk_2005_023,44,3,left,564,1
nuerk_2005_023,45,9,left,792,1
nuerk_2005_023,46,8,right,649,1
nuerk_2005_023,47,3,left,528,1
nuerk_2005_023,48,6,right,1063,1
nuerk_2005_023,49,9,left,504,1
nuerk_2005_023,50,0,right,405,1
nuerk_2005_023,51,9,left,418,1
nuerk_2005_023,52,4,right,427,1
nuerk_2005_023,53,9,left,469,1
nuerk_2005_023,54,5,left,542,1
nuerk_2005_023,55,2,right,518,1
nuerk_2005_023,56,3,left,570,1
nuerk_2005_023,57,3,left,471,1
nuerk_2005_023,58,0,right,488,1
nuerk_2005_023,59,5,left,585,1
nuerk_2005_023,60,6,right,447,0
nuerk_2005_023,61,7,left,555,1
nuerk_2005_023,62,7,left,490,1
nuerk_2005_023,63,8,right,588,1
nuerk_2005_023,64,5,left,513,1
nuerk_2005_023,65,1,left,792,1
nuerk_2005_023,66,6,right,532,1
nuerk_2005_023,67,6,right,490,1
nuerk_2005_023,68,6,right,546,1
nuerk_2005_023,69,1,left,507,1
nuerk_2005_023,70,2,right,455,1
nuerk_2005_023,71,7,left,534,1
nuerk_2005_023,72,2,right,520,1
nuerk_2005_023,73,8,right,590,1
nuerk_2005_023,74,2,right,560,1
nuerk_2005_023,75,4,right,546,1
nuerk_2005_023,76,2,right,494,1
nuerk_2005_023,77,2,right,579,1
nuerk_2005_023,78,1,left,543,1
nuerk_2005_023,79,7,left,574,1
nuerk_2005_023,80,3,left,460,1
nuerk_2005_023,81,4,right,445,1
nuerk_2005_023,82,4,right,507,1
nuerk_2005_023,83,6,right,832,1
nuerk_2005_023,84,8,right,534,1
nuerk_2005_023,85,1,left,548,1
nuerk_2005_023,86,8,right,528,1
nuerk_2005_023,87,6,right,472,1
nuerk_2005_023,88,8,right,533,1
nuerk_2005_023,89,0,right,549,1
nuerk_2005_023,90,1,left,513,1
nuerk_2005_023,91,5,left,517,1
nuerk_2005_023,92,4,right,600,1
nuerk_2005_023,93,3,left,486,1
nuerk_2005_023,94,5,left,434,1
nuerk_2005_023,95,7,left,446,1
nuerk_2005_023,96,7,left,476,1
nuerk_2005_023,97,9,left,433,1
nuerk_2005_023,98,8,right,433,1
nuerk_2005_023,99,0,right,419,1
nuerk_2005_023,100,9,left,441,1
nuerk_2005_023,101,2,left,723,1
nuerk_2005_023,102,1,right,490,1
nuerk_2005_023,103,1,right,373,1
nuerk_2005_023,104,3,right,492,1
nuerk_2005_023,105,4,left,458,1
nuerk_2005_023,106,5,right,453,1
nuerk_2005_023,107,0,left,589,1
nuerk_2005_023,108,9,right,487,1
nuerk_2005_023,109,4,left,570,1
nuerk_2005_023,110,8,left,470,1
nuerk_2005_023,111,2,left,429,1
nuerk_2005_023,112,1,right,486,1
nuerk_2005_023,113,2,left,477,1
nuerk_2005_023,114,5,right,465,1
nuerk_2005_023,115,7,right,536,1
nuerk_2005_023,116,5,right,485,1
nuerk_2005_023,117,4,left,650,1
nuerk_2005_023,118,9,right,602,1
nuerk_2005_023,119,0,left,431,1
nuerk_2005_023,120,9,right,488,1
nuerk_2005_023,121,0,left,572,1
nuerk_2005_023,122,3,right,546,1
nuerk_2005_023,123,8,left,509,0
nuerk_2005_023,124,3,right,473,1
nuerk_2005_023,125,9,right,563,1
nuerk_2005_023,126,6,left,561,1
nuerk_2005_023,127,3,right,547,1
nuerk_2005_023,128,5,right,542,1
nuerk_2005_023,129,5,right,477,1
nuerk_2005_023,130,2,left,426,1
nuerk_2005_023,131,4,left,409,1
nuerk_2005_023,132,5,right,386,1
nuerk_2005_023,133,0,left,462,1
nuerk_2005_023,134,4,left,559,1
nuerk_2005_023,135,1,right,487,1
nuerk_2005_023,136,1,right,456,1
nuerk_2005_023,137,7,right,493,1
nuerk_2005_023,138,7,right,479,1
nuerk_2005_023,139,0,left,543,1
nuerk_2005_023,140,6,left,604,1
nuerk_2005_023,141,9,right,493,1
nuerk_2005_023,142,2,left,533,0
nuerk_2005_023,143,3,right,420,1
nuerk_2005_023,144,1,right,485,0
nuerk_2005_023,145,0,left,504,1
nuerk_2005_023,146,7,right,477,1
nuerk_2005_023,147,6,left,497,1
nuerk_2005_023,148,9,right,514,1
nuerk_2005_023,149,2,left,447,1
nuerk_2005_023,150,9,right,542,1
nuerk_2005_023,151,8,left,546,1
nuerk_2005_023,152,7,right,407,1
nuerk_2005_023,153,3,right,538,1
nuerk_2005_023,154,8,left,384,1
nuerk_2005_023,155,3,right,462,1
nuerk_2005_023,156,6,left,531,1
nuerk_2005_023,157,6,left,444,1
nuerk_2005_023,158,4,left,431,1
nuerk_2005_023,159,8,left,486,1
nuerk_2005_023,160,0,left,511,1
nuerk_2005_023,161,7,right,488,1
nuerk_2005_023,162,9,right,487,1
nuerk_2005_023,163,2,left,354,1
nuerk_2005_023,164,8,left,575,1
nuerk_2005_023,165,8,left,475,1
nuerk_2005_023,166,9,right,420,1
nuerk_2005_023,167,8,left,501,1
nuerk_2005_023,168,3,right,603,1
nuerk_2005_023,169,6,left,427,1
nuerk_2005_023,170,1,right,639,1
nuerk_2005_023,171,6,left,501,1
nuerk_2005_023,172,3,right,517,1
nuerk_2005_023,173,3,right,398,1
nuerk_2005_023,174,1,right,456,0
nuerk_2005_023,175,2,left,562,1
nuerk_2005_023,176,4,left,458,1
nuerk_2005_023,177,6,left,540,1
nuerk_2005_023,178,5,right,474,1
nuerk_2005_023,179,0,left,630,1
nuerk_2005_023,180,4,left,515,1
nuerk_2005_023,181,7,right,463,1
nuerk_2005_023,182,2,left,474,1
nuerk_2005_023,183,8,left,548,1
nuerk_2005_023,184,9,right,485,1
nuerk_2005_023,185,5,right,464,1
nuerk_2005_023,186,7,right,405,1
nuerk_2005_023,187,4,left,515,1
nuerk_2005_023,188,6,left,419,1
nuerk_2005_023,189,0,left,397,1
nuerk_2005_023,190,1,right,456,1
nuerk_2005_023,191,2,left,376,1
nuerk_2005_023,192,4,left,447,1
nuerk_2005_023,193,5,right,471,1
nuerk_2005_023,194,8,left,327,1
nuerk_2005_023,195,7,right,485,1
nuerk_2005_023,196,0,left,664,1
nuerk_2005_023,197,7,right,549,1
nuerk_2005_023,198,5,right,445,1
nuerk_2005_023,199,1,right,404,0
nuerk_2005_023,200,6,left,431,1
nuerk_2005_024,1,9,left,613,1
nuerk_2005_024,2,0,right,691,1
nuerk_2005_024,3,4,right,793,1
nuerk_2005_024,4,4,right,476,1
nuerk_2005_024,5,4,right,421,1
nuerk_2005_024,6,7,left,472,1
nuerk_2005_024,7,4,right,488,1
nuerk_2005_024,8,7,left,426,1
nuerk_2005_024,9,3,left,663,1
nuerk_2005_024,10,0,right,490,1
nuerk_2005_024,11,1,left,485,1
nuerk_2005_024,12,5,left,605,1
nuerk_2005_024,13,6,right,982,1
nuerk_2005_024,14,5,left,544,1
nuerk_2005_024,15,6,right,449,1
nuerk_2005_024,16,0,right,833,1
nuerk_2005_024,17,7,left,719,1
nuerk_2005_024,18,4,right,831,1
nuerk_2005_024,19,1,left,1223,1
nuerk_2005_024,20,2,right,649,1
nuerk_2005_024,21,2,right,789,1
nuerk_2005_024,22,9,left,614,1
nuerk_2005_024,23,9,left,517,1
nuerk_2005_024,24,4,right,643,1
nuerk_2005_024,25,1,left,632,1
nuerk_2005_024,26,8,right,533,1
nuerk_2005_024,27,8,right,562,1
nuerk_2005_024,28,6,right,547,1
nuerk_2005_024,29,6,right,861,1
nuerk_2005_024,30,2,right,1094,1
nuerk_2005_024,31,4,right,1242,1
nuerk_2005_024,32,7,left,618,1
nuerk_2005_024,33,3,left,549,1
nuerk_2005_024,34,1,left,600,1
nuerk_2005_024,35,3,left,541,1
nuerk_2005_024,36,7,left,455,1
nuerk_2005_024,37,6,right,570,1
nuerk_2005_024,38,5,left,500,1
nuerk_2005_024,39,1,left,1133,1
nuerk_2005_024,40,0,right,619,1
nuerk_2005_024,41,5,left,1120,1
nuerk_2005_024,42,8,right,602,1
nuerk_2005_024,43,2,right,591,1
nuerk_2005_024,44,9,left,1135,1
nuerk_2005_024,45,4,right,622,1
nuerk_2005_024,46,3,left,718,1
nuerk_2005_024,47,8,right,658,1
nuerk_2005_024,48,7,left,944,1
nuerk_2005_024,49,0,right,679,1
nuerk_2005_024,50,5,left,644,1
nuerk_2005_024,51,9,left,790,1
nuerk_2005_024,52,5,left,571,1
nuerk_2005_024,53,3,left,573,1
nuerk_2005_024,54,1,left,632,1
nuerk_2005_024,55,6,right,978,1
nuerk_2005_024,56,9,left,845,1
nuerk_2005_024,57,8,right,1083,1
nuerk_2005_024,58,2,right,477,1
nuerk_2005_024,59,3,left,636,1
nuerk_2005_024,60,2,right,0,0
nuerk_2005_024,61,2,right,466,1
nuerk_2005_024,62,0,right,579,1
nuerk_2005_024,63,8,right,573,1
nuerk_2005_024,64,2,right,432,1
nuerk_2005_024,65,5,left,545,1
nuerk_2005_024,66,5,left,461,1
nuerk_2005_024,67,3,left,701,1
nuerk_2005_024,68,1,left,615,1
nuerk_2005_024,69,3,left,509,1
nuerk_2005_024,70,8,right,558,1
nuerk_2005_024,71,7,left,510,1
nuerk_2005_024,72,4,right,431,1
nuerk_2005_024,73,3,left,687,1
nuerk_2005_024,74,9,left,523,1
nuerk_2005_024,75,6,right,548,1
nuerk_2005_024,76,0,right,803,1
nuerk_2005_024,77,0,right,505,1
nuerk_2005_024,78,7,left,533,1
nuerk_2005_024,79,8,right,547,1
nuerk_2005_024,80,0,right,557,1
nuerk_2005_024,81,6,right,523,1
nuerk_2005_024,82,4,right,475,1
nuerk_2005_024,83,5,left,447,1
nuerk_2005_024,84,1,left,563,1
nuerk_2005_024,85,5,left,474,1
nuerk_2005_024,86,9,left,530,1
nuerk_2005_024,87,1,left,515,1
nuerk_2005_024,88,2,right,533,1
nuerk_2005_024,89,8,right,692,1
nuerk_2005_024,90,3,left,977,1
nuerk_2005_024,91,7,left,554,1
nuerk_2005_024,92,2,right,562,1
nuerk_2005_024,93,7,left,589,1
nuerk_2005_024,94,8,right,543,1
nuerk_2005_024,95,6,right,505,1
nuerk_2005_024,96,6,right,415,1
nuerk_2005_024,97,0,right,549,1
nuerk_2005_024,98,1,left,629,1
nuerk_2005_024,99,9,left,657,1
nuerk_2005_024,100,9,left,496,1
nuerk_2005_024,101,9,right,763,1
nuerk_2005_024,102,9,right,519,1
nuerk_2005_024,103,9,right,574,1
nuerk_2005_024,104,2,left,518,1
nuerk_2005_024,105,0,left,526,1
nuerk_2005_024,106,9,right,520,1
nuerk_2005_024,107,2,left,530,1
nuerk_2005_024,108,0,left,499,1
nuerk_2005_024,109,1,right,601,1
nuerk_2005_024,110,1,right,483,1
nuerk_2005_024,111,4,left,604,1
nuerk_2005_024,112,3,right,1443,1
nuerk_2005_024,113,2,left,604,1
nuerk_2005_024,114,2,left,1339,1
nuerk_2005_024,115,4,left,455,1
nuerk_2005_024,116,8,left,431,1
nuerk_2005_024,117,3,right,501,1
nuerk_2005_024,118,5,right,533,1
